PRODUCT_KEY,PRODUCT_NUMBER,EDP_CODE,DESCRIPTION,SUBTYPE_CODE,SUBTYPE_DESC,TYPE_CODE,TYPE_DESC,LINE_CODE,LINE_DESC,ACTIVE_FLAG,EFF_FM_DT,EFF_TO_DT
1937,1063643,56AAR72100KC,PICK ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1938,1276496,D0135723,PCB:CTL:AL-C1:CS40:EXP,4001,ELECTRIC PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1939,1063675,56GA80062KC,MOTOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1940,1276502,D3921191,LEVER:EXIT:MB10609,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1941,1063677,56UA75070,FIXING BEARING/2,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1942,1276510,D3925170,HARNESS:SENSOR:MB11935,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1943,1276511,D3925171,HARNESS:MOTOR:MB11931,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1944,1063862,5C102701,WRITER AY - LED,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1945,1276513,4A32315000,SHEATH,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1946,1063867,5C1338,FLANGE - PULLEY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1947,1276517,D3927703,DECAL:LEVER:MC4,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1948,1063868,5C1339,GEAR - 20T, INVERTER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1949,1276518,D3927704,DECAL:LEVER:MC5,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1950,1063870,5C1070,LINK - ARM, DIVERTER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1951,1276520,56P2303,COVER ASM MPF,4006,NON RICOH,4111501,PART,210,B/W PRINTER,Y,29-05-2019,31-12-9999
1952,1063915,5C0880,BELT - TIMING, 110T,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1953,1276528,D3927708,DECAL:LEVER:SUPPLY:MB11445,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1954,1063917,5C0892,COVER - COOLER, UPPER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1955,1276533,D3925550,BASE:MAIN:MB70241:ASS'Y,4001,ELECTRIC PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1956,1063925,5C0980,CLEANING STATION AY - ERF,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1957,1276539,D3927710,DECAL:LEVER:TRAY,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1958,1063926,5C0981,CYCLONE + BRACKET AY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1959,1276543,56P9792,HOLDER ROLLER,4006,NON RICOH,4111501,PART,210,B/W PRINTER,Y,29-05-2019,31-12-9999
1960,1063969,5C1458,HINGE - FEMALE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1961,1064261,5C1577,FILTER - ROCK + LEAF,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1963,1064262,5C1585,SEAL - ECS,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1962,1276544,65AA84021,HV POWER SOURCE/2 HP9850,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1964,1064264,5C1606,PCB AY - CPU BOARD, MIP,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1965,1276548,D3921233,FRAME:PUNCH:B:MB10713,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1966,1064440,6AJ00000006,T-2320E/ E-STUDIO23/280 TONER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1967,1276553,D3911397,COIL SPRING:LOCK:DOOR:FRONT:PF4140Q,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1968,1064444,6AJ00000037,T-3520E BLACK TONER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1969,1276555,D3911399,RADIAL BALL BEARING:10X22X6:PF4140Q,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1970,1064462,6BC02231227,TONERBAG TB-6550E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1971,1276557,D3921254,SYNCHRONOUS BELT:S2M:MB10791,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1972,1064463,6BC02231432,Toner BAG TB-3500E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1973,1276559,D3921256,SHEET:DISCHARGE BRUSH:MB10803,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1974,1064467,6BC66089272,Toner Black T-1570E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1975,1276560,D3921257,SHEET:DISCHARGE BRUSH:MB10807,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1976,1064505,6C3667,GEAR - AUGER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1977,1276563,D3911406,COIL SPRING:HOOK:PF4140Q825A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1978,1064571,5C0301,POWER SUPPLY - HV, DETACK,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1979,1276564,D3911407,COIL SPRING:RETURN:PAPER CHIP:PF414,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1980,1064631,6LA34329000,FILTER-OZ-SPB-600,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1981,1276566,D3921259,BRACKET:MAGNET CATCH:MB10814,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1982,1064667,5C0369,CHAIN AY - P/S, SM/MED,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1983,1276567,D3921260,BRACKET:GUIDE PLATE:PUNCH:MB10816,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1984,1064688,6C3872,SENSOR - INTERRUPTER, WRIT,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
1985,1276568,D3921261,SHAFT:GUIDE PLATE:PUNCH:MB10817,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1986,1064763,65AA6502EKC,WRITING UNIT/K,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1987,1276571,D3911410,COIL SPRING:STOPPER:PAPER CHIP:PF41,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1988,1064765,65AA6512EKC,WRITING UNIT/Y /M /C,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1989,1276572,D3911413,COIL SPRING:PAPER CHIP:PF4140Q871A1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1990,1064787,65AA77170KC,FIXING DRIVE GEAR/B (10/SET),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1991,1276579,D3911421,SYNCHRONOUS BELT:NS-BLT00461,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1992,1064789,65AA77190KC,FIXING DRIVE GEAR/D (10/SET),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1993,1276581,D3921266,BRACKET:MAGNET CATCH:MB10833,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1994,1064790,65AA77200KC,FIXING DRIVING GEAR/E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1995,1276583,D3911339,COIL SPRING:TRANSPORT ROLLER:PF4140,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1996,1064791,65AA77270KC,FIXING DRIVING GEAR/F,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1997,1276584,D3911340,COIL SPRING:REGISTRATION:SIDE:PF414,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1998,1064794,65AA77300KC,FIXING DRIVE GEAR/I (10/SET),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
1999,1276586,D3914011,SYNCHRONOUS BELT:NS-BLT00121A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2000,1064815,65AA77660KC,PAPER EXIT DRIVING GEAR/4,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2001,1064816,65AA77670KC,PAPER EXIT DRIVING GEAR/5,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2002,1064820,65AA77720KC,BY-PASS FEED DRIVING GEAR/1,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2003,1064830,65AA77840KC,TONER COLLECTING GEAR/2,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2004,1276588,D3914013,SYNCHRONOUS BELT:NS-BLT00166A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2005,1064839,66084506,STAPLE-400 (3 cartr/5000pcs),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2006,1064843,66084731,Toner Black T-3850E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2007,1276589,D3911341,TRANSPORT ROLLER:M4:PF4140P729B1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2008,1064846,66084757,Toner Black T-120PE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2009,1276593,D3911345,TENSION SPRING:PF4140P850B1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2010,1064888,6607A001AA,START CYA CLC4000/CLC5000/5100,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2011,1276597,D3911347,TENSION SPRING:PF4140P895A1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2012,1064893,6608A001AA,START MAG CLC4000/CLC5000/5100,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2013,1276599,D3911354,ROLLER:PF4140P988A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2014,1064961,66089599,STAPLE-1600(3 cartr/3000pcs),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2015,1276601,D3911356,RETAINING RINGS-C:PF4140P990A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2016,1064968,6609A001AA,START YEL CLC4000/CLC5000/5100,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2017,1276606,D3911361,PAPER SENSOR:SURFACE:PF4140Q088B1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2018,1064989,61200004000,GEAR ;M1X48+M1X30,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
2019,1276611,D3911366,ROLLER:GUIDE:PRESS:PF4140Q147A2,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2020,1065007,60066062029,Toner Black T-4550E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2021,1065010,60066062039,Toner Black T-1550E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2023,1065019,60066062060,Toner Black T-6510E       (BOX 4),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2022,1276613,D3911368,COIL SPRING:EXCHANGEABLE:EDGE:PF414,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2024,1065071,61212304009,GEAR OWC;M1X30X5,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
2025,1065080,61212900302,GEAR, M1X9.5X12,410,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
2026,1276616,D3911371,TENSION SPRING:PF4140Q236A1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2027,1065120,65AAR71000KC,TONER COLLECTING DOOR ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2028,1276622,D3911379,RADIAL BALL BEARING:PF4140Q415A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2029,1065153,65AAR7A000KC,ORIGINAL GLASS ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2030,1276624,D3921216,SHAFT:TRAY:AUXILIARY:MB10653,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2031,1065202,65AAR71800KC,DUST PROOF FILTER/2 ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2032,1276625,D3921217,TRAY:EXIT:MB10659,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2033,1065213,65AAR73900KC,CHARGE WIRE/Y/M/C/K,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2034,1276627,D3921219,ROLLER:TRAY:MB10661,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2035,1065221,65AAR75300KC,SEPARATION CLAW ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2036,1276628,D3921234,FRAME:PUNCH:C:MB10714,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2037,1065222,65AAR75600,SHEET/1 ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2038,1276629,D3921235,SCREW:3X5:MB10718,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2039,1065223,65AAR75600KC,SHEET/1 ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2040,1276631,D3921237,ROLLER:A:MB10721,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2041,1065224,65AAR75700KC,SHEET /2 ASSY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2042,1276634,D3911384,RADIAL BALL BEARING:THRUST:PF4140Q4,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2043,1065233,65AAR78900KC,FEEDING GEAR ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2044,1276636,D3921220,COVER:TRAY:FRONT:MB10663,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2045,1065234,65AAR79200KC,FIXING SEPARATION PLATE ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2046,1276638,D3921222,COVER:TRAY:UPPER:MB10665,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2047,1065237,65AAR79600KC,PAPER EXIT ACTUATOR ASSLY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2048,1276641,D3921238,ROLLER:B:MB10723,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2049,1065238,65AAR79800KC,FIXING CLEANING UNIT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2050,1276642,D3921240,GUIDE PLATE:TRANSPORT:C:MB10729,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2051,1065246,65AA10430KC,OZONE FILTER/1,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2052,1276643,D3921241,GUIDE PLATE:TRANSPORT:C:MB10730,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2053,1065253,65AA2400KC,TONER COLLECTING UNIT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2054,1276645,D3911386,COMPRESSION SPRING:PF4140Q436A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2055,1065264,65AA77960KC,TONER COLLECTING GEAR/4,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2056,1276648,D3911389,COIL SPRING:SENSOR:PF4140Q447A,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2057,1065333,65AA9037GKC,PRINTER CONTROL BOARD,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2058,1276652,D3921228,GEAR:MB10686,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2059,1065346,65AA80590KC,MAIN BODY FAN,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2060,1276654,D3921244,BRACKET:SENSOR:MB10736,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2061,1065358,65AA88020KC,TEMPERATURE SENSOR/2,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2062,1276657,D3921248,GEAR:MB10768,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2063,1065365,65AA90060KC,FIXING POWERING WIRING/2,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2064,1279134,414469M-1279133,ATO model  414469M (MP3350BAD),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2065,1065387,6LA51193000,ASM-DEV-Y-314,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2066,1279268,414500M-1279267,ATO model 414500M (RICOH MP4000B),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2067,1065403,6LA54513000,COV-TOP-552,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2068,1279286,414508M-1279285,ATO model 414508M (RICOH MP5000B),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2069,1065469,6LA56470000,K-HSG-PR/RLR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2070,1279396,413664M-1279395,ATO model 413664M (MP161SPF),BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2071,1065471,6LA56480000,K-HSG-HR/RLR-AW,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2072,1279461,414479M-1279460,ATO model  414479M (MP3350CSP),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2073,1065472,6LA56483000,ASM-COV-PR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2074,1279595,413961M-1279594,ATO model 413961 (NRG MPC6000),CL_64,COLOR COPIER 60-89 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
2075,1065474,6LA56494300,FUSER-2510-240,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2076,1279615,402800M-1279614,ATO model 402800M (SP 4100),PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
2077,1065480,6LA55018000,GEAR-HR/RLR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2078,1279825,413652M-1279824,ATO model 413652M (MP161),BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2079,1065481,6LA55046000,ASM-CLT-G28-CC6,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2080,1279827,414506M-1279826,ATO model 414506M (RICOH MP4000CSP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2081,1065504,6LA55568000,PWA-F-RLY-F250,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2082,1279831,413174M-1279830,ATO model 413174M (Ricoh MPC2500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
2083,1280073,414514M-1280072,ATO model 414514M (RICOH MP5000CSP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2084,1065522,6LA55953000,FLTR-OZON-TY2,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2085,1280111,414465M-1280110,ATO model  414465M (MP2550CSP),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2086,1065546,6LA56708000,GATE-SB-IN,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2087,1282791,413652M-1282790,ATO model 413652M (MP161),BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2088,1065552,6LA56825000,PS-ACC-320,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2089,1282799,413333M-1282798,ATO model 413333M (Ricoh MPC3500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
2090,1065592,6LA65816000,COVER-FUSER-U,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2091,1283118,D0093934,ELECTRODE PLATE:BIAS:ASS'Y,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2092,1065712,6LE28512000,BELT-TBU-380-DRIB,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2093,1283119,D0101042,COVER:CONNECTOR:1,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2094,1065713,6LE39000000,DEV-KIT-FC35K,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2095,1283121,D0101045,COVER:SHEET:MAIN,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2096,1065720,6LE45671000,FR-KIT-281C,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2097,1283123,C2691246,CAP:OPTICAL FIBER CONNECTOR,4002,MECHANICAL PART,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
2098,1065818,65AA51120KC,ADU CONVEYING ROLLER/RIGHT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2099,1283124,C2711351,SHEET:EMBLEM:RIC:AA,4002,MECHANICAL PART,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
2100,1065820,65AA51311KC,ADU SENSOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2101,1283126,D0101141,SHAFT:FRAME:PAPER FEED,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2102,1065822,65AA51410KC,ADU SPRING/B,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2103,1283128,D0102640,SPACER:SUPPORTER:RIGHT,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2104,1065839,65AA48083KC,PAPER EXIT ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2105,1283130,C2718605,OPERATING INSTRUCTIONS:AA,4002,MECHANICAL PART,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
2106,1065848,65AA48182KC,PAPER EXIT ROLLER 2,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2107,1283131,D0093242,SPACER:ARM:SHUTTER:TONER SUPPLY UNI,4002,MECHANICAL PART,4111501,PART,210,B/W PRINTER,Y,29-05-2019,31-12-9999
2108,1065853,65AA49030KC,PAPER EXIT ROLLER/LOWER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2109,1286269,NUKKF190,KONICA FAX 190,FP_TH,FAX PLAIN PAPER THERMAL TRANSFER,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
2110,1065856,65AA49100KC,PAPER EXIT GUIDE PART,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2111,1286344,NUK410357,AFICIO 270,OTHER,OTHER MACHINE,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
2112,1065863,65AA49260KC,PAPER EXIT OPEN/SHUT SPRING,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2113,1286346,NUK4604,2GB DDR PC3200 400Mhz Dual Channel,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2114,1065894,6601A002AA,TON BLK CLC4000/CLC5000/5100,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2115,1286348,NUK7352,AMD Athlon 64 3200+ 64Bit 512k OEM,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2116,1065907,65AA53080KC,FIXING PAPER EXIT ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
2117,1286350,NUK792614,DVD+RW 4x 4.7GB Spindle of 10 pcs.,1014,MEMORY,4111201,OPTION,120,B/W MFP,Y,29-05-2019,31-12-9999
2118,1065911,65AA53410KC,HEAT INSULATING SLEEVE/A,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
