ITEM_ID,EDP_CODE,DESCRIPTION,PROD_SUB_TYPE_CODE,PROD_TYPE_CODE,PROD_LINE_CODE,PROD_SUB_TYPE_DESC,PROD_TYPE_DESC,PROD_LINE_DESC
1286821,405528M-1140749,ATO model 405548M (GX 5050n),GE_01,4111101,310,GEL SINGLE FUNCYTION,MACHINE,GELJET PRINTER
1286822,413961M-1140755,ATO model 413981 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286823,413961M-1140757,ATO model 413981 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286824,412962M-1140769,ATO model 412982M (MP1100),BW_05,4111101,120,B&W COPIER 90+ CPM,MACHINE,B/W MFP
1286825,414464M-1140795,NRG MP2565CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286826,413334M-1150231,ATO model 413354M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286827,414450M-1150278,ATO model 414470M (NRG MP2550AD),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286828,413962M-1150282,ATO model 413982 (NRG MPC7500),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286829,414464M-1150286,NRG MP2565CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286830,402802M-1150288,SP4111,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286831,413665M-1150298,ATO model 413685M (MP161SPF),BW_01,4111101,120,B&W COPIER 1-19 CPM,MACHINE,B/W MFP
1286832,414470M-1150304,NRG MP3365BADR,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286833,413334M-1150306,ATO model 413354M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286834,402802M-1150308,SP4111,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286835,414509M-1150310,ATO model 414529M (MP5000AD),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286836,402806M-1150324,SP4121,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286837,402806M-1150326,SP4121,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286838,402806M-1150328,SP4121,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286839,414464M-1150338,NRG MP2570CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286840,413235M-1150370,ATO model 413255M (MP5500SP),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286841,402802M-1150372,SP4111,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286842,402981M-1150374,ATO model 403991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286843,414468M-1150376,NRG MP3365BAD,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286844,402802M-1150378,SP4111,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286845,413237M-1150380,ATO model 413247M (MP6500SP),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286846,414464M-1156247,NRG MP2555CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286847,413175M-1156267,ATO model 413185M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286848,413234M-1156269,ATO model 413244M (MP5500SP),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286849,412199M-1156275,ATO model 412201M (CS555),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286850,413961M-1156317,ATO model 413971 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286851,414202M-1156319,ATO model 414212M (NRG MP 2500SP),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286852,412817M-1156325,ATO model 412827M (MP7500),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286853,413961M-1156327,ATO model 413971 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286854,402981M-1156329,ATO model 402991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286855,402981M-1156333,ATO model 402991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286856,414450M-1156337,ATO model 414460M (NRG MP2550AD),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286857,414450M-1156339,ATO model 414460M (NRG MP2550AD),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286858,402981M-1156341,ATO model 402991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286859,414202M-1156343,ATO model 414212M (NRG MP 2500SP),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286860,412959M-1157173,ATO model 412969M (MP9000),BW_05,4111101,120,B&W COPIER 90+ CPM,MACHINE,B/W MFP
1286861,402802M-1157202,SP4101,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286862,412738M-1157204,ATO model 412748M (NRG MP C1500SP),CL_61,4111101,130,COLOR COPIER 1-19 CPM,MACHINE,B TO C MFP
1286863,402981M-1157206,ATO model 402991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286864,402802M-1157208,SP4101,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286865,402340M-1157210,ATO model 402350M (P7535n),PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286866,413131M-1157212,ATO model 413141M (NRG MP 2000LN),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286867,413961M-1157214,ATO model 413971 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286868,402802M-1157220,SP4101,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286869,402981M-1163263,ATO model 402991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286870,413334M-1163271,ATO model 413344M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286871,413337M-1163341,ATO model 413347M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286872,402709M-1163377,ATO model 402719M (SP C811DN),PC_05,4111101,220,PAGE PRINTER COLOUR 40-59 PPM,MACHINE,COLOUR PRINTER
1286873,402806M-1163379,SP4111,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286874,243057M-1163381,ATO model 243067M (DX4542; Generic),DD_M_A3,4111101,410,DIGITAL DUP A3 PRESS ROLLER SIMPLEX,MACHINE,DIGITAL DUPLICATOR
1286875,402806M-1167177,SP4111,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286876,414573M,ATO model 414583M (MP6000),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286877,414577M,ATO model 414587M (MP7000),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286878,402437M-1167251,ATO model 402447M (C7521n),PC_03,4111101,220,PAGE PRINTER COLOUR 20-29 PPM,MACHINE,COLOUR PRINTER
1286879,406128M-1167253,ATO model 406138M (SP C220s),MF_T2,4111101,220,MFP A4 LASER 10-19 CPM,MACHINE,COLOUR PRINTER
1286880,413334M-1167261,ATO model 413344M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286881,414581M,ATO model 414591M (MP8000),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286882,406133M-1167348,ATO model 406143M (SP C221sf),MF_T3,4111101,220,MFP A4 LASER 20-29 CPM,MACHINE,COLOUR PRINTER
1286883,243112M-1167362,ATO model 243122M (DX4640PD),DD_H_A3,4111101,410,DIGITAL DUP A3 PRESS ROLLER DUPLEX,MACHINE,DIGITAL DUPLICATOR
1286884,413334M-1167440,ATO model 413344M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286885,402340M-1167442,ATO model 402350M (P7535n),PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286886,412813M-1167444,ATO model 412823M (MP6500),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286887,412813M-1167446,ATO model 412823M (MP6500),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286888,405511M-1167458,ATO model 405521M (GX 3000),GE_01,4111101,310,GEL SINGLE FUNCYTION,MACHINE,GELJET PRINTER
1286889,412816M-1170181,ATO model 412826M (MP7500),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286890,413175M-1174461,ATO model 413185M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286891,414575M,ATO model 414585M (MP6000SP),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286892,414579M,ATO model 414589M (MP7000SP),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286893,402981M-1174634,ATO model 402991M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286894,413336M-1174660,ATO model 413336M (Ricoh MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286895,405637M-1174662,ATO model 405637M (GX 7000),GE_01,4111101,310,GEL SINGLE FUNCYTION,MACHINE,GELJET PRINTER
1286896,402981M-1174684,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286897,413179M-1174714,ATO model 413179M (NRG MPC3000AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286898,414469M-1174742,ATO model  414469M (MP3350BAD),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286899,414464M-1174744,NRG MP2550CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286900,414470M-1174746,NRG MP3350BADR,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286901,413337M-1174748,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286902,413337M-1175481,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286903,414478M-1175541,NRG MP3350CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286904,412263M-1175543,ATO model 412263M (A080),WF_2D,4111101,120,WIDE FORMAT DIGITAL 3-5 PPM,MACHINE,B/W MFP
1286905,412816M-1175545,ATO model 412816M (MP7500),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
1286906,412738M-1175619,ATO model 412738M (NRG MP C1500SP),CL_61,4111101,130,COLOR COPIER 1-19 CPM,MACHINE,B TO C MFP
1286907,414478M-1175621,NRG MP3350CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286908,402981M-1175625,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286909,414503M-1175669,ATO model 414503M (MP4000BADR),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286910,413334M-1175671,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286911,414503M-1175673,ATO model 414503M (MP4000BADR),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286912,413334M-1175740,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286913,412811M-1181690,ATO model 412811M (MP5500),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286914,413696M-1181692,ATO model 413696M (MPW2400),WF_2D,4111101,120,WIDE FORMAT DIGITAL 3-5 PPM,MACHINE,B/W MFP
1286915,405637M-1181714,ATO model 405637M (GX 7000),GE_01,4111101,310,GEL SINGLE FUNCYTION,MACHINE,GELJET PRINTER
1286916,413234M-1181734,ATO model 413234M (MP5500SP),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286917,412959M-1181736,ATO model 412959M (MP9000),BW_05,4111101,120,B&W COPIER 90+ CPM,MACHINE,B/W MFP
1286918,413131M-1181738,ATO model 413131M (NRG MP 2000LN),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286919,413962M-1181764,ATO model 413962 (NRG MPC7500),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286920,412959M-1181766,ATO model 412959M (MP9000),BW_05,4111101,120,B&W COPIER 90+ CPM,MACHINE,B/W MFP
1286921,406139M-1181768,ATO model 406139M (SP C222sf),MF_T3,4111101,220,MFP A4 LASER 20-29 CPM,MACHINE,COLOUR PRINTER
1286922,402802M-1181776,SP4100,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286923,412199M-1181780,ATO model 412200M (CS555),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286924,413179M-1181794,ATO model 413179M (NRG MPC3000AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286925,413336M-1181796,ATO model 413336M (Ricoh MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286926,412811M-1181842,ATO model 412811M (MP5500),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286927,405565M-1181848,ATO model 405565M (GX 3000s),GE_02,4111101,310,GEL MULTIFUNCTION,MACHINE,GELJET PRINTER
1286928,413336M-1181854,ATO model 413336M (Ricoh MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286929,413337M-1181880,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286930,413337M-1181882,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286931,402802M-1182758,SP4100,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286932,412810M-1182850,ATO model 412810M (MP5500),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286933,402981M-1183478,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286934,406134M-1183584,ATO model 406134M (SP C221sf),MF_T3,4111101,220,MFP A4 LASER 20-29 CPM,MACHINE,COLOUR PRINTER
1286935,402709M-1183712,ATO model 402709M (SP C811DN),PC_05,4111101,220,PAGE PRINTER COLOUR 40-59 PPM,MACHINE,COLOUR PRINTER
1286936,402981M-1183732,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286937,NUKSAGEM,SAGEM CUSTOMER OWNED MACHINE WEEE,OTHER,4111101,120,OTHER MACHINE,MACHINE,B/W MFP
1286938,413961M-1184608,ATO model 413961 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286939,413175M-1184620,ATO model 413175M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286940,413591M-1184622,ATO model 413591M (NRG MP 2000SP),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286941,402806M-1184624,SP4110,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286942,402806M-1184626,SP4110,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286943,402297M-1184628,ATO model 402297M (C7528n),PC_03,4111101,220,PAGE PRINTER COLOUR 20-29 PPM,MACHINE,COLOUR PRINTER
1286944,413656M-1184630,ATO model 413656M (MP161L),BW_01,4111101,120,B&W COPIER 1-19 CPM,MACHINE,B/W MFP
1286945,413337M-1184636,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286946,402981M-1184670,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286947,402981M-1184678,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286948,402709M-1184724,ATO model 402709M (SP C811DN),PC_05,4111101,220,PAGE PRINTER COLOUR 40-59 PPM,MACHINE,COLOUR PRINTER
1286949,412810M-1184742,ATO model 412810M (MP5500),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286950,414516M-1184744,ATO model 414516M (MP5000CSP),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286951,414229M-1184746,ATO model 414229M (NRG MPC2000AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286952,413175M-1184748,ATO model 413175M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286953,413588M-1184750,ATO model 413588M (NRG MP 1600SP),BW_01,4111101,120,B&W COPIER 1-19 CPM,MACHINE,B/W MFP
1286954,NUKHPLJP1006,HP LASERJET P1006 PRINTER,PB_02,4111101,210,PAGE PRINTER B&W CUT-SHEET 10-19 PPM,MACHINE,B/W PRINTER
1286955,414513M-1185447,ATO model 414513M (MP5000BADR),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286956,414507M-1185459,ATO model 414507M (MP5000B),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286957,413337M-1185524,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286958,402709M-1185590,ATO model 402709M (SP C811DN),PC_05,4111101,220,PAGE PRINTER COLOUR 40-59 PPM,MACHINE,COLOUR PRINTER
1286959,414507M-1185614,ATO model 414507M (MP5000B),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286960,413334M-1185618,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286961,402294M-1186386,ATO model 402294M (CL7200),PC_03,4111101,220,PAGE PRINTER COLOUR 20-29 PPM,MACHINE,COLOUR PRINTER
1286962,413337M-1186390,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286963,414468M-1186392,NRG MP3350BAD,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286964,413581M-1186394,ATO model  413581M (MP1600),BW_01,4111101,120,B&W COPIER 1-19 CPM,MACHINE,B/W MFP
1286965,402294M-1186398,ATO model 402294M (CL7200),PC_03,4111101,220,PAGE PRINTER COLOUR 20-29 PPM,MACHINE,COLOUR PRINTER
1286966,402806M-1186436,SP4110,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286967,414478M-1186489,NRG MP3350CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286968,402983M,ATO model 402983M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286969,414503M-1186558,ATO model 414503M (MP4000BADR),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1286970,402981M-1186693,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286971,402981M-1186695,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286972,402981M-1186697,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286973,413156M-1187305,ATO model 413156M (IF4030/F110/FAX1140L),FP_TO,4111101,510,FAX PLAIN PAPER TONER PRINTING,MACHINE,FACSIMILE
1286974,413334M-1187575,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286975,402709M-1188143,ATO model 402709M (SP C811DN),PC_05,4111101,220,PAGE PRINTER COLOUR 40-59 PPM,MACHINE,COLOUR PRINTER
1286976,413696M-1188298,ATO model 413696M (MPW2400),WF_2D,4111101,120,WIDE FORMAT DIGITAL 3-5 PPM,MACHINE,B/W MFP
1286977,413175M-1188300,ATO model 413175M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286978,412276M-1188442,ATO model 412276 (NRG DSc460),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286979,413334M-1188446,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286980,413337M-1188450,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286981,413961M-1188476,ATO model 413961 (NRG MPC6000),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1286982,413337M-1188547,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286983,402340M-1189431,ATO model 402340M (P7535n),PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1286984,413337M-1189467,ATO model 413337M (NRG MPC4500AD),CL_63,4111101,130,COLOR COPIER 40-59 CPM,MACHINE,B TO C MFP
1286985,413334M-1189471,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286986,406129M-1189541,ATO model 406129M (SP C220s),MF_T2,4111101,220,MFP A4 LASER 10-19 CPM,MACHINE,COLOUR PRINTER
1286987,406134M-1189543,ATO model 406134M (SP C221sf),MF_T3,4111101,220,MFP A4 LASER 20-29 CPM,MACHINE,COLOUR PRINTER
1286988,406139M-1189545,ATO model 406139M (SP C222sf),MF_T3,4111101,220,MFP A4 LASER 20-29 CPM,MACHINE,COLOUR PRINTER
1286989,412962M-1190249,ATO model 412962M (MP1100),BW_05,4111101,120,B&W COPIER 90+ CPM,MACHINE,B/W MFP
1286990,414198M-1190307,ATO model 41419M (NRG MP 2500),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286991,412962M-1190309,ATO model 412962M (MP1100),BW_05,4111101,120,B&W COPIER 90+ CPM,MACHINE,B/W MFP
1286992,413696M-1190311,ATO model 413696M (MPW2400),WF_2D,4111101,120,WIDE FORMAT DIGITAL 3-5 PPM,MACHINE,B/W MFP
1286993,413175M-1190313,ATO model 413175M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1286994,405567M-1190389,ATO model 405567M (GX 3050sfn),GE_02,4111101,310,GEL MULTIFUNCTION,MACHINE,GELJET PRINTER
1286995,402953M-1190393,ATO model 402953M (SP 8200DN),PB_05,4111101,210,PAGE PRINTER B&W CUT-SHEET 40-59 PPM,MACHINE,B/W PRINTER
1286996,414464M-1190395,NRG MP2550CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286997,402981M-1190397,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1286998,414478M-1190399,NRG MP3350CSP,BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1286999,414198M-1196677,ATO model 41419M (NRG MP 2500),BW_02,4111101,120,B&W COPIER 20-39 CPM,MACHINE,B/W MFP
1287000,413334M-1196687,ATO model 413334M (NRG MPC3500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1287001,402806M-1196732,SP4110,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1287002,402806M-1196734,SP4110,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1287003,414503M-1197270,ATO model 414503M (MP4000BADR),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1287004,413962M-1197278,ATO model 413962 (NRG MPC7500),CL_64,4111101,140,COLOR COPIER 60-89 CPM,MACHINE,COLOUR MFP
1287005,414229M-1197280,ATO model 414229M (NRG MPC2000AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1287006,402802M-1197318,SP4100,PB_04,4111101,210,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,MACHINE,B/W PRINTER
1287007,414501M-1197386,ATO model 414501M (MP4000BAD),BW_03,4111101,120,B&W COPIER 40-59 CPM,MACHINE,B/W MFP
1287008,412738M-1197410,ATO model 412738M (NRG MP C1500SP),CL_61,4111101,130,COLOR COPIER 1-19 CPM,MACHINE,B TO C MFP
1287009,413665M-1197416,ATO model 413665M (MP161SPF),BW_01,4111101,120,B&W COPIER 1-19 CPM,MACHINE,B/W MFP
1287010,402981M-1197888,ATO model 402981M (SP C420DN),PC_04,4111101,220,PAGE PRINTER COLOUR 30-39 PPM,MACHINE,COLOUR PRINTER
1287011,413175M-1198095,ATO model 413175M (NRG MPC2500AD),CL_62,4111101,130,COLOR COPIER 20-39 CPM,MACHINE,B TO C MFP
1287012,414578M-1198107,ATO model 414578M (MP7000),BW_04,4111101,120,B&W COPIER 60-89 CPM,MACHINE,B/W MFP
